Mes,W_potential_Norte,adoption_rate_Norte,adopters_Norte,willing_Norte,available_market_Norte,Pct_adoption_Norte,initial_adopters0_Norte,initial_W0_Norte,W_potential_Centro,adoption_rate_Centro,adopters_Centro,willing_Centro,available_market_Centro,Pct_adoption_Centro,initial_adopters0_Centro,initial_W0_Centro,W_potential_Sur,adoption_rate_Sur,adopters_Sur,willing_Sur,available_market_Sur,Pct_adoption_Sur,initial_adopters0_Sur,initial_W0_Sur,National_Available_Market,National_Adopters,National_Percentage_of_Adoption
37,111715.09459993722,226.27234361433995,6596.246338943298,118452.2814231692,306794.09947026055,0.021500564549099852,1594.3939393939395,111726.38481686903,425858.43036670616,1397.4520207643475,43891.00207925547,470054.76046586694,1663716.3108941857,0.02638130178315418,12069.818181818182,446802.3288629471,122320.54916703941,248.93039055455233,7262.074034928786,129659.61721685741,855167.3419350965,0.008491991776131164,1751.3838383838383,125088.92140650666,2825677.7522995425,57749.322453127555,0.02043733486811475
38,111626.56457788406,233.0597998892936,6825.8980291360385,118593.36322993004,307159.50455437374,0.022222649561305402,1594.3939393939395,111726.38481686903,424747.63342321775,1435.6112808008056,45307.47090098151,470360.2376429504,1664797.5197338024,0.027215003845167958,12069.818181818182,446802.3288629471,122144.99545005553,256.3705676913203,7514.7089085431435,129736.65023783738,855675.4116425869,0.008782195685765498,1751.3838383838383,125088.92140650666,2827632.435930763,59648.07783866069,0.021094707035013382
39,111531.01453944389,240.02030002022548,7062.423559118139,118734.57244245055,307525.2396222984,0.022965346089290708,1594.3939393939395,111726.38481686903,423597.8739061677,1474.5202348322414,46762.47428796986,470665.8868290391,1665879.3373837362,0.028070745124560065,12069.818181818182,446802.3288629471,121961.80074235283,263.99883923637543,7774.877831129765,129813.72755650201,856183.7735145463,0.009080851648489775,1751.3838383838383,125088.92140650666,2829588.350520581,61599.77567821776,0.021769871814352353
40,111428.54207979444,247.15644377974593,7305.997247142545,118875.90917578615,307891.3049720307,0.023729144438834456,1594.3939393939395,111726.38481686903,422408.9998109894,1514.17607381919,48256.76060078938,470971.7081209884,1666961.7641867974,0.02894893070587658,12069.818181818182,446802.3288629471,121770.92595505892,271.81783655023077,8042.770208136987,129890.84919832458,856692.4277189836,0.009388165399747428,1751.3838383838383,125088.92140650666,2831545.496877812,63605.528056068906,0.022463184196122997
41,111319.24717389344,254.47074987043092,7556.7958542909055,119017.37354509612,308257.70090183587,0.02451454037379379,1594.3939393939395,111726.38481686903,421180.8737298089,1554.5747314627092,49791.074182764234,471277.70161570824,1668044.8004859902,0.029849962164240098,12069.818181818182,446802.3288629471,121572.33217234928,279.83008302141394,8318.577938586779,129968.01518879304,857201.3744240039,0.009704345077813769,1751.3838383838383,125088.92140650666,2833503.87581183,65666.44797564192,0.023174998466105063
42,111202.53989911499,261.9654402297554,7814.998773869981,119158.96566564389,308624.4277102487,0.025322035691896283,1594.3939393939395,111726.38481686903,419911.8547287234,1595.7100005006405,51366.15521143565,471583.86741016305,1669128.4466245114,0.030774237486224466,12069.818181818182,446802.3288629471,121365.59788468073,288.0378685625768,8602.495491421521,130045.22555340998,857710.6137978089,0.010029601304956472,1751.3838383838383,125088.92140650666,2835463.488132569,67783.64947672715,0.02390566824803988
43,111078.07716838774,269.64268920650227,8080.787637630869,119300.68565279679,308991.4856960732,0.026152136908973615,1594.3939393939395,111726.38481686903,418600.85475049546,1637.5744685547284,52982.737394771655,471890.205601372,1670212.7029457516,0.03172214970064955,12069.818181818182,446802.3288629471,121150.43703105858,296.44338132638745,8894.719612596069,130122.48031769268,858220.1460086973,0.010364146838037437,1751.3838383838383,125088.92140650666,2837424.334650522,69958.2446449986,0.024655545450382968
44,110946.32795561432,277.5048012636937,8354.34592252776,119442.53362202644,309358.8751583836,0.02700535395420789,1594.3939393939395,111726.38481686903,417248.58045659325,1680.1602370582355,54641.54523239593,472196.7162864086,1671297.5697932937,0.032694085254461304,12069.818181818182,446802.3288629471,120927.01166148647,305.0487988373427,9195.448986889243,130199.77950717307,858729.9712250646,0.01070819616761601,1751.3838383838383,125088.92140650666,2839386.416176742,72191.34014181294,0.025424979048473153
45,110806.98741031969,285.5537170811896,8635.859385697833,119584.50968890873,309726.596396524,0.02788220154862604,1594.3939393939395,111726.38481686903,415854.0547499016,1723.4569128174578,56343.29440360628,472503.39956240123,1672383.0475109147,0.033690424264623244,12069.818181818182,446802.3288629471,120695.05509341393,313.8560058173716,9504.884405807083,130277.12314739777,859240.0896154029,0.011061965707467727,1751.3838383838383,125088.92140650666,2841349.7335228417,74484.0381951112,0.026214315441824305
46,110659.0579938885,293.79099171836987,8925.515999505886,119726.61396912394,310094.64971010893,0.02878319896151023,1594.3939393939395,111726.38481686903,414414.7953454191,1767.4514554442749,58088.69104718652,472810.255526533,1673469.1364425856,0.03471154010684048,12069.818181818182,446802.3288629471,120453.91681295363,322.866575467099,9823.228694775386,130354.5112639281,859750.5013483013,0.011425673703440864,1751.3838383838383,125088.92140650666,2843314.287500996,76837.4357414678,0.027023898159707353
47,110502.94351883559,302.2184789869793,9223.504960763694,119868.84657845672,310463.0353990233,0.029708866786376558,1594.3939393939395,111726.38481686903,412931.41174608667,1812.1310024013496,59878.42642062633,473117.2842760416,1674555.8369324703,0.03575779624662408,12069.818181818182,446802.3288629471,120203.72054013424,332.0821422396865,10150.686000192321,130431.94388234006,860261.2065924458,0.011799539398504194,1751.3838383838383,125088.92140650666,2845280.0789239393,79252.61738158234,0.027854065393644836
48,110339.02878693226,310.8378793351545,9530.016983561065,120011.20763279639,310831.7537634231,0.030659727869419826,1594.3939393939395,111726.38481686903,411404.4900165677,1857.4810308786527,61713.17684314618,473424.4859082195,1675643.1493249268,0.03682954623602813,12069.818181818182,446802.3288629471,119944.5789575885,341.5041414399569,10487.46183278774,130509.42102822436,860772.2055166196,0.012183783079395969,1751.3838383838383,125088.92140650666,2847247.1086049695,81730.655659495,0.028705150112362236
49,110166.29767176406,319.65020598704245,9845.244747102653,120153.69724813687,311200.80510373524,0.03163630872940979,1594.3939393939395,111726.38481686903,409831.5612449256,1903.483047675677,63593.60462852136,473731.8605204142,1676731.0739645076,0.037927134300767114,12069.818181818182,446802.3288629471,119675.82965333218,351.1335027877256,10833.763240471038,130586.94272718646,861283.4982897028,0.01257862627344449,1751.3838383838383,125088.92140650666,2849215.377357946,84272.61261609505,0.02957748062353937
50,109984.2777845879,328.6564427348579,10169.381982816038,120296.31554057685,311570.1897206579,0.03263913660011416,1594.3939393939395,111726.38481686903,408211.3702903725,1950.1173580996135,65520.353454618,474039.40821002756,1677819.611195958,0.03905089260931619,12069.818181818182,446802.3288629471,119397.11054102259,360.9710099645173,11189.798187336528,130664.5090048465,861795.0850806726,0.012984291023531483,1751.3838383838383,125088.92140650666,2851184.8859972884,86879.53362477056,0.0304713784263702
51,109793.78171727857,337.8578639614775,10502.622822629552,120439.06262631988,311939.9079151609,0.03366873733092842,1594.3939393939395,111726.38481686903,406545.50460873643,1997.3645179598027,67494.04421343352,474347.1290745166,1678908.761364218,0.04020113883889104,12069.818181818182,446802.3288629471,119108.7699306516,371.0174703546536,11555.774993292616,130742.11988683937,862306.9660586033,0.013400999235934822,1751.3838383838383,125088.92140650666,2853155.6353379823,89552.44202935568,0.03138715635424752
52,109594.19604880556,347.25496856206075,10845.162755150768,120581.93862167436,312309.9599884857,0.03472563845082177,1594.3939393939395,111726.38481686903,404832.4460541736,2045.2007034440553,69515.27805211261,474655.0232113933,1679998.5248144227,0.04137817803131194,12069.818181818182,446802.3288629471,118810.36759491936,381.27310872525135,11931.902751057654,130819.77539881472,862819.1413926666,0.01382897316325007,1751.3838383838383,125088.92140650666,2855127.626195575,92292.34355832104,0.03232512014928717
53,109384.78018703079,356.84792868315594,11197.1979316201,120724.94364305386,312680.34624214604,0.03581036693284445,1594.3939393939395,111726.38481686903,403070.42239253945,2093.599637591141,71584.63267735977,474963.0907182241,1681088.9018919,0.04258230043443765,12069.818181818182,446802.3288629471,118501.39307675515,391.7378102446612,12318.390830147251,130897.47556643693,863331.6112521315,0.014268434828050944,1751.3838383838383,125088.92140650666,2857100.8593861777,95100.22143912713,0.033285566775391524
54,109166.09545717212,366.6372127189263,11558.92414660809,120868.07780697697,313051.06697792775,0.036923445935493564,1594.3939393939395,111726.38481686903,401260.5457849211,2142.5354168213007,73702.65670539554,475271.33169263107,1682179.8929421734,0.04381377819020759,12069.818181818182,446802.3288629471,118182.05613566129,402.4114602896065,12715.448082153189,130975.22041538512,863844.3758063641,0.01471960510281013,1751.3838383838383,125088.92140650666,2859075.335726465,97977.02893415681,0.03426878183651
55,108937.73840173683,376.6226027224886,11930.537621678257,121011.34123006756,313422.1224978893,0.03806539731973962,1594.3939393939395,111726.38481686903,399401.8395261031,2191.978162093188,75869.87205864201,475579.74623229034,1683271.4983109597,0.0450728668160614,12069.818181818182,446802.3288629471,117852.03353075552,413.2933825806962,13123.283117987552,131053.00997135321,864357.4352248281,0.015182704033284625,1751.3838383838383,125088.92140650666,2861051.056033677,100923.69279830782,0.035275040823011396
56,108699.12853677783,386.8034840728164,12312.234459716245,121154.7340290548,313793.51310436183,0.03923673991189686,1594.3939393939395,111726.38481686903,397492.9680727184,2241.895317301289,78086.7708845244,475888.334434934,1684363.7183441725,0.04635980342849479,12069.818181818182,446802.3288629471,117510.90474358572,424.3824933167134,13542.103873591208,131130.8442600499,864870.7896770845,0.015657950338046914,1751.3838383838383,125088.92140650666,2863028.021125619,103941.10921783186,0.03630460772681041
57,108450.56535744142,397.1793540175012,12704.209699027255,121298.25632077327,314165.23909994966,0.04043798650488348,1594.3939393939395,111726.38481686903,395534.5589366832,2292.254028815076,80353.81039788426,476197.0963983486,1685456.553387918,0.047674803741672205,12069.818181818182,446802.3288629471,117158.73669850208,435.6775774128588,13972.116838319345,131208.72330719858,865384.439332792,0.016145560520006336,1751.3838383838383,125088.92140650666,2865006.2318206597,107030.13693523085,0.03735773268011886
58,108191.78704348028,407.74911759342274,13106.657711645474,121441.90822216305,314537.3007875302,0.041669645154420065,1594.3939393939395,111726.38481686903,393526.0409336128,2343.017986601722,82671.4136597495,476506.03222037596,1686550.003788499,0.04901806259763696,12069.818181818182,446802.3288629471,116795.28701573823,447.17688106505733,14413.52705753173,131286.6471385376,865898.3843617067,0.016645748875206184,1751.3838383838383,125088.92140650666,2866985.6889377357,110191.59842892669,0.03843465241354394
59,107922.15277765025,418.51111678213874,13519.771938784555,121585.6898502699,314909.6984702546,0.04293221836119979,1594.3939393939395,111726.38481686903,391466.04525288544,2394.1475843926537,85039.96788876023,476815.14199891256,1687644.0698924111,0.0503897530325702,12069.818181818182,446802.3288629471,116420.10495191308,458.8781199325994,14866.537858864984,131364.61577982,866412.6249336824,0.01715872718267801,1751.3838383838383,125088.92140650666,2868966.393296348,113426.27768640977,0.03953558952500894
60,107641.88809783464,429.4637966437428,13943.743715281056,121729.60132224513,315282.4324515475,0.04422619936943022,1594.3939393939395,111726.38481686903,389355.14092761604,2445.603090978238,87459.81840943197,477124.42583191063,1688738.7520463474,0.051790022763113355,12069.818181818182,446802.3288629471,116033.22029785815,470.7788454894424,15331.34992251855,131442.62925681358,866927.1612186704,0.01768470363873099,1751.3838383838383,125088.92140650666,2870948.345716565,116734.91204723158,0.04066074968621406
61,107351.00700492755,440.60513041911577,14378.76243604795,121873.64275534598,315655.5030351077,0.04555207274320423,1594.3939393939395,111726.38481686903,387193.47053985833,2497.342070504177,89931.26868117617,477433.88381737727,1689834.050597195,0.05321899428490866,12069.818181818182,446802.3288629471,115634.54763491449,482.87610921608143,15808.1610959633,131520.68759530113,867441.9933867202,0.018223882653229766,1751.3838383838383,125088.92140650666,2872931.547019023,120118.19221318742,0.04181032170356548
62,107048.81480023863,451.9322623392405,14825.015646993004,122017.81426693554,316028.91052490834,0.04691031469990954,1594.3939393939395,111726.38481686903,384979.659807068,2549.3177614498595,92454.58025849248,477743.5160533749,1690929.9658920371,0.05467676493018963,12069.818181818182,446802.3288629471,115223.61159424062,495.16625161733214,16297.166278576995,131598.7908210801,867957.1216079785,0.01877646472718012,1751.3838383838383,125088.92140650666,2874915.9980249237,123576.76218406248,0.04298447755306941
63,106734.98242151104,463.44211258345,15282.687996431689,122162.1159744829,316402.655225197,0.04830138983996313,1594.3939393939395,111726.38481686903,382713.1772573815,2601.482006331114,95029.96764507383,478053.3226380207,1692026.4982781506,0.05616340390755036,12069.818181818182,446802.3288629471,114800.14114670135,507.64523664627666,16798.55660662854,131676.93895996283,868472.5460526901,0.01934264552515788,1751.3838383838383,125088.92140650666,2876901.699556038,127111.21224813406,0.04418337000105002
64,106410.13238099853,475.13181643720856,15751.960193499823,122306.54799556315,316776.73744049587,0.049725747921937326,1594.3939393939395,111726.38481686903,380395.6225806364,2653.787470040839,97657.59306222657,478363.3036694877,1693123.6481030101,0.057678949302753496,12069.818181818182,446802.3288629471,114364.39393363624,520.3088921288213,17312.518541342946,131755.13203777655,868988.266891198,0.019922614839528743,1751.3838383838383,125088.92140650666,2878888.652434704,130722.07179706934,0.045407130173831634
65,106073.9187900214,486.99744882420083,16233.009938663403,122451.11044785763,317151.1574756023,0.051183826878866655,1594.3939393939395,111726.38481686903,378026.5125602175,2706.181700230289,100337.57060311773,478673.4592460037,1694221.4157142837,0.05922341063125767,12069.818181818182,446802.3288629471,113916.09490829763,533.152174545667,17839.234090517006,131833.37008036327,869504.2842939425,0.020516556862054884,1751.3838383838383,125088.92140650666,2880876.8574838284,134409.81463229813,0.046655869473606136
66,105725.19575809494,499.03399009286994,16726.011650000506,122595.80344915399,317525.9156355889,0.05267605202088841,1594.3939393939395,111726.38481686903,375603.6512253619,2758.607034620933,103069.96490638514,478983.7894658524,1695319.801459838,0.06079676814818756,12069.818181818182,446802.3288629471,113454.52957511693,546.169143007029,18378.88053429077,131911.65311357987,870020.5984314623,0.021124649884641328,1751.3838383838383,125088.92140650666,2882866.315526889,138174.8570906764,0.047929678995684816
67,105364.5640575168,511.23720866997553,17231.133819909104,122740.62711734617,317901.0122258038,0.05420282778989675,1594.3939393939395,111726.38481686903,373128.7232232935,2811.009739988018,105854.77874275706,479294.29442737217,1696418.8056877328,0.06239896562561581,12069.818181818182,446802.3288629471,112979.95258741919,559.3540238874109,18931.628545399548,131989.98116329825,870537.2094743946,0.021747064156889886,1751.3838383838383,125088.92140650666,2884857.027387931,142017.54110806572,0.04922862372720574
68,104992.3446029259,523.6022497442373,17748.54000216774,122885.58157043466,318276.4475518708,0.055764540979034244,1594.3939393939395,111726.38481686903,370602.8453262301,2863.333429077362,108691.9579846067,479604.9742289571,1697518.4287462248,0.06402991339828094,12069.818181818182,446802.3288629471,112492.46748920104,572.7003989591757,19497.64242760546,132068.35425540488,871054.1175934736,0.022383962183053628,1751.3838383838383,125088.92140650666,2886848.9938915693,145938.14041437992,0.05055274478269485
69,104607.42722395297,536.1225667731031,18278.38954249737,123030.66692652639,318652.22191968956,0.05736156312477904,1594.3939393939395,111726.38481686903,368024.0387679119,2915.514047608582,111581.39536165306,479915.8289690569,1698618.670983768,0.06568949068305592,12069.818181818182,446802.3288629471,111991.39035804848,586.2005875029785,20077.080304951167,132146.7724158014,871571.3229595327,0.023035498961550105,1751.3838383838383,125088.92140650666,2888842.2158629904,149936.8652091016,0.05190206110454206
70,104209.8362095474,548.7919875057174,18820.83483480176,123175.88330383506,319028.3356354363,0.05899424199206217,1594.3939393939395,111726.38481686903,365392.8640301718,2967.48994304556,114522.91783025987,480226.85874617624,1699719.5327490107,0.06737753824893587,12069.818181818182,446802.3288629471,111476.66874941638,599.8468227404861,20670.092279456338,132225.2356704042,872088.825743503,0.02370181989413058,1751.3838383838383,125088.92140650666,2890836.69412795,154013.84494451794,0.053276563583602145
71,103800.02764493368,561.6042478175335,19376.021196505342,123321.23082068103,319404.7890055634,0.060662901319766524,1594.3939393939395,111726.38481686903,362710.87882669835,3019.199806936389,117516.2868458185,480538.06365887553,1700821.0143907988,0.06909385870206369,12069.818181818182,446802.3288629471,110948.49354676408,613.6309800450512,21276.81997413552,132303.74404514467,872606.6261164146,0.02438306029009798,1751.3838383838383,125088.92140650666,2892832.4295127764,158169.12801645935,0.054676215048895485
72,103377.29791963153,574.551471184447,19944.088017731163,123466.70959549163,319781.5823368004,0.06236784455186555,1594.3939393939395,111726.38481686903,359977.1430209145,3070.5755154787407,120561.20462282134,480849.4438057708,1701923.1162581744,0.07083822028805015,12069.818181818182,446802.3288629471,110406.41919188784,627.5437005836018,21897.396921743155,132382.29756596897,873124.7242493947,0.025079345840959714,1751.3838383838383,125088.92140650666,2894829.4228443694,162402.68956229565,0.05610095305813349
73,102941.56181398536,587.6257791601947,20525.166521724805,123612.31974680106,320158.7159361535,0.06410934795796083,1594.3939393939395,111726.38481686903,357192.1242787862,3121.550049303039,123657.30425471137,481160.99928553315,1703025.8387003755,0.07261035120235027,12069.818181818182,446802.3288629471,109850.34718920568,641.5753128783481,22531.94701603333,132460.89625883836,873643.1203136701,0.02579079087573371,1751.3838383838383,125088.92140650666,2896827.674950199,166714.4177924695,0.057550685266542674
74,102493.06108637727,600.8190986795682,21119.379314738333,123758.06139325057,320536.1901109062,0.06588765938545342,1594.3939393939395,111726.38481686903,354357.05846835993,3172.056751183048,126804.14903871871,481472.73019688984,1704129.1820668378,0.0744099393245091,12069.818181818182,446802.3288629471,109280.36536667106,655.7157196324536,23180.583865093755,132539.54014972888,874161.8144805656,0.026517497654444968,1751.3838383838383,125088.92140650666,2898827.18665831,171104.1122185508,0.0590252889189283
75,102031.34445679387,614.1220529854276,21726.84104987218,123903.93465358851,320914.00516861957,0.06770300049216028,1594.3939393939395,111726.38481686903,351471.7089525912,3222.024170055224,130001.23697346187,481784.63663862314,1705233.1467071923,0.07623663498712446,12069.818181818182,446802.3288629471,108696.18413888328,669.9537582859303,23843.41087666308,132618.22926463155,874680.8069215042,0.027259556501052665,1751.3838383838383,125088.92140650666,2900827.958797316,175571.48889999712,0.06052461276358805
76,101556.25931950448,627.5249831723806,22347.656840291485,124049.93964667061,321292.1614171325,0.06955556195869217,1594.3939393939395,111726.38481686903,348536.5450438018,3271.381158874911,133247.9943978563,482096.71870957146,1706337.732971269,0.07809004737053418,12069.818181818182,446802.3288629471,108097.6851634528,684.2777901002511,24520.52009241983,132696.96362955237,875200.0978080081,0.028017044506545376,1751.3838383838383,125088.92140650666,2902829.9921964095,180116.17133056762,0.062048474011488275
77,101068.08279997663,641.0181865491857,22981.92133140412,124196.07649145972,321670.65916456154,0.07144550078360407,1594.3939393939395,111726.38481686903,345553.02988254285,3320.0582055191117,136543.77358356537,482408.9765086287,1707442.9412090932,0.07996974322718772,12069.818181818182,446802.3288629471,107484.99420559827,698.6758388760653,25211.991278338515,132775.7432705123,875719.6873116976,0.02879002452912165,1751.3838383838383,125088.92140650666,2904833.2876853524,184737.686193308,0.0635966569842333
78,100566.55732525048,654.5907479002142,23629.719350213607,124342.34530702629,322049.49871930183,0.07337294249543067,1594.3939393939395,111726.38481686903,342521.5007135412,3367.982021999439,139887.85816152167,482721.410134744,1708548.771770887,0.0818752501964166,12069.818181818182,446802.3288629471,106857.94819951279,713.1349178855511,25917.89194049544,132854.56821354717,876239.5756042921,0.02957854525415764,1751.3838383838383,125088.92140650666,2906837.8460944807,189435.4694522307,0.06516891532382832
79,100051.19034054189,668.2308012736803,24291.12525461548,124488.74621254831,322428.6803900271,0.0753379793175707,1594.3939393939395,111726.38481686903,339441.82690813526,3415.0769939414936,143279.46117672318,483034.01968692284,1709655.2250070714,0.0838060557947469,12069.818181818182,446802.3288629471,106216.26115852398,727.6411865623916,26638.276783560676,132933.43848470788,876759.7628576093,0.03038264061838212,1751.3838383838383,125088.92140650666,2908843.668254708,194208.86321489932,0.06676497102074368
80,99522.45213649624,681.9272071017689,24966.200407326705,124635.27932731123,322808.2044856894,0.0773406625370747,1594.3939393939395,111726.38481686903,336316.0415125523,3461.273379348219,146717.71573757785,483346.80526422634,1710762.3012682637,0.08576160208160392,12069.818181818182,446802.3288629471,105560.18696088118,742.1809258159557,27373.18586745372,133012.3541100603,877280.2492435664,0.03120232775222765,1751.3838383838383,125088.92140650666,2910850.7549975193,199057.1020123583,0.06838450981061306
81,98980.49081391619,695.6678948511814,25654.99437669106,124781.94477070837,323188.0713155201,0.0793810064593775,1594.3939393939395,111726.38481686903,333145.51583198324,3506.4995712848818,150201.68401389633,483659.7669657707,1711870.0009052774,0.0877412910644302,12069.818181818182,446802.3288629471,104889.80911912536,756.7395856371438,28122.64494100322,133091.31511568523,877801.0349341786,0.0320376074096472,1751.3838383838383,125088.92140650666,2912859.107154976,203979.3233315906,0.07002718491620406
82,98424.64526157478,709.4389784530636,26357.545448316774,124928.74266224085,323568.2811890298,0.08145899020589907,1594.3939393939395,111726.38481686903,329929.88786708564,3550.678110723356,153730.3615155738,483972.9048907291,1712978.3242691266,0.08974448732803765,12069.818181818182,446802.3288629471,104204.77166887763,771.3012804899602,28886.665536883364,133170.32152767855,878322.1201015607,0.032888464124691735,1751.3838383838383,125088.92140650666,2914868.725559717,208974.57250077397,0.07169261883676988
83,97854.86965347873,723.2268720359144,27073.877842646158,125075.67312151761,323948.83441600844,0.08357454933107875,1594.3939393939395,111726.38481686903,326670.19196537335,3593.7359196223783,157302.66633483328,484286.2191383297,1714087.2717110203,0.09177051188170371,12069.818181818182,446802.3288629471,103505.06715991473,785.8500271309136,29665.24311853371,133249.37337215105,878843.5049179262,0.033754864151045984,1751.3838383838383,125088.92140650666,2916879.611044955,214041.78729601315,0.07338039817808385
84,97271.78502032749,737.0186132489551,27804.000724843085,125222.73626825573,324329.7313065259,0.0857275730252598,1594.3939393939395,111726.38481686903,323368.9704454689,3635.6059430360738,160917.43848504047,484599.70980785677,1715196.8435823666,0.09381864191689375,12069.818181818182,446802.3288629471,102791.0655689328,800.3699452403484,30458.356136378956,133328.47067522863,879365.1895555876,0.03463675444302265,1751.3838383838383,125088.92140650666,2918891.76444448,219179.79534626252,0.07509007288866586
85,96675.01617415197,750.799061033593,28547.91079418137,125369.93222228036,324710.97217093204,0.08791791236162289,1594.3939393939395,111726.38481686903,320026.6156401887,3676.2141185027167,164573.45515867014,484913.37699865043,1716307.0402347706,0.09588811984139996,12069.818181818182,446802.3288629471,102062.59485179506,814.8436423767351,31265.96730895271,133407.6134630521,879887.1741869563,0.035534064168901494,1751.3838383838383,125088.92140650666,2920905.186592659,224387.33326180422,0.07682116293667174
86,96064.3737238441,764.5527963692743,29305.589789750313,125517.26110352481,325092.55731985695,0.09014537284812918,1594.3939393939395,111726.38481686903,316643.9667154889,3715.4885163116455,168269.4214886419,485227.22081010684,1717417.8620200362,0.0979781480150221,12069.818181818182,446802.3288629471,101319.59479107942,829.2533343073078,32088.02199226296,133486.8017617775,880409.4589845433,0.03644670291170316,1751.3838383838383,125088.92140650666,2922919.8783244365,229663.03327065517,0.07857315384310481
87,95440.34528926687,778.2652087248138,30077.002826761014,125664.72303203073,325474.4870642111,0.092409709584479,1594.3939393939395,111726.38481686903,313223.3872442648,3753.3645082747485,172003.96692805958,485541.24134167825,1718529.3092901653,0.10008788677517838,12069.818181818182,446802.3288629471,100562.3889402898,843.5814957902704,32924.44693275181,133566.03559757565,880932.0441209588,0.03737455931189969,1751.3838383838383,125088.92140650666,2924935.8404753353,235005.4166875724,0.08034549456967964
88,94802.7733298933,791.9200060582361,30862.10064591031,125812.31812794818,325856.761715186,0.09471063446240598,1594.3939393939395,111726.38481686903,309765.855161638,3789.773298554894,175775.65970980766,485855.4386928726,1719641.3823973576,0.10221646298413582,12069.818181818182,446802.3288629471,99790.95366961187,857.8094285121128,33775.151369948035,133645.31499663263,881454.9297689117,0.038317502380754466,1751.3838383838383,125088.92140650666,2926953.073881455,240412.911725666,0.08213760373235249
89,94151.50471770066,805.5003838888815,31660.818019269944,125960.04651153577,326239.3815842541,0.09704781153495802,1594.3939393939395,111726.38481686903,306272.3890293986,3824.6475250502367,179583.00208862536,486169.812963254,1720754.081694011,0.10436296737522967,12069.818181818182,446802.3288629471,99005.27752445915,871.9179629399606,34640.0259781444,133724.63998514946,881978.1161012106,0.03927538035894908,1751.3838383838383,125088.92140650666,2928971.5793794757,245883.8460860397,0.08394886717819638
90,93487.0088485005,818.9904844945728,32473.071760251423,126107.9083031606,326622.346983169,0.09942085120686729,1594.3939393939395,111726.38481686903,302745.40461128374,3857.9280423159285,183424.42538482868,486484.3642524427,1721867.4075327227,0.1065264517943684,12069.818181818182,446802.3288629471,98205.70327262998,885.8883334023809,35518.94150384773,133804.0105893423,882501.6032907637,0.04024801923464049,1751.3838383838383,125088.92140650666,2930991.3578066556,251416.43864892784,0.0857786352659429
91,92809.33135197414,832.3731900005049,33298.762785128856,126255.90362329852,327005.6582239658,0.10182931685641529,1594.3939393939395,111726.38481686903,299186.4095161142,3889.5538503589905,187298.30456009816,486799.0926601151,1722981.360266288,0.10870593778864274,12069.818181818182,446802.3288629471,97392.34944735121,899.7009131634557,36411.74981604704,133883.42683544234,883025.3915105781,0.04123522399934391,1751.3838383838383,125088.92140650666,2933012.410000832,257008.81716127403,0.08762622902137708
92,92118.15700298832,845.630090682765,34137.77590643683,126404.0325925343,327389.3156189618,0.10427272448368083,1594.3939393939395,111726.38481686903,295596.1395715423,3919.462115355435,191202.95940249288,487113.9982860034,1724095.9402477,0.11090041739499881,12069.818181818182,446802.3288629471,96565.14519740171,913.3352203119927,37318.28372869581,133962.88874969588,883549.4809337608,0.0422367785098541,1751.3838383838383,125088.92140650666,2935034.736800423,262659.0190376255,0.08949094051403245
93,91413.96256461412,858.7443809794308,34989.97639727482,126552.29533156141,327773.3194807559,0.10675053251040811,1594.3939393939395,111726.38481686903,291977.0913736364,3947.6013506396284,195136.64349460762,487429.0812298963,1725211.147830152,0.11310884684465239,12069.818181818182,446802.3288629471,95724.46798980125,926.7716399151601,38238.354863430555,134042.39635836426,884073.871733518,0.04325244313402416,1751.3838383838383,125088.92140650666,2937058.3390444256,268364.974755313,0.09137202730628285
94,90697.21750728355,871.6991183092911,35855.21171413154,126700.6919611824,328157.6701222294,0.10926214737195232,1594.3939393939395,111726.38481686903,288331.75979531615,3973.923449633023,199097.55705846706,487744.34159163845,1726326.983367035,0.11533015412303085,12069.818181818182,446802.3288629471,94870.70164587205,939.9904353272632,39171.75460336668,134121.949687724,884598.5640831558,0.044281955899359085,1751.3838383838383,125088.92140650666,2939083.21757242,274124.52337596525,0.09326871785630572
95,89967.64945909366,884.4751261037044,36733.313642534034,126849.22260230895,328542.36785654625,0.11180693035783183,1594.3939393939395,111726.38481686903,284661.0179220339,3998.374381549453,203083.86030501086,488059.7794711307,1727443.447211939,0.11756324679270072,12069.818181818182,446802.3288629471,94003.83011096758,952.9705476293087,40118.255340152245,134201.5487640667,885123.5581560801,0.04532503396896133,1751.3838383838383,125088.92140650666,2941109.3732245653,279935.42928769713,0.09518021731397983
96,89225.15809510353,897.0533457125998,37624.09554817836,126997.88737596184,328927.4129971531,0.1143841895248299,1594.3939393939395,111726.38481686903,280966.1256283365,4020.904818916985,207093.66367614482,488375.3949683307,1728560.539718655,0.11980700641809856,12069.818181818182,446802.3288629471,93123.94288304655,965.691004185281,41077.60886099087,134281.19361369903,885648.8541257958,0.046381371883033325,1751.3838383838383,125088.92140650666,2943136.806841604,285795.36808531405,0.09710570280693555
97,88470.60898444479,909.4174943892327,38527.3495347049,127146.68640327122,329312.8058577798,0.11699317138412071,1594.3939393939395,111726.38481686903,277250.4715865667,4041.4817231557336,211125.02110674063,488691.1881832516,1729678.2612411706,0.12206028475795434,12069.818181818182,446802.3288629471,92231.67405596391,978.132513363337,42049.544691933945,134360.88426294285,886174.4521659083,0.04745063975739789,1751.3838383838383,125088.92140650666,2945165.5192648587,291701.91533337947,0.09904431972509004
